Symbol,YahooTicker,Name,Sector,UniverseType,StartDate,EndDate,SnapshotDate,RevisionDate,OldId
TXN,TXN,Texas Instruments,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
UNH,UNH,UnitedHealth Group,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
UNP,UNP,Union Pacific,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
UPS,UPS,United Parcel Service,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
USB,USB,U.S. Bank,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
V,V,Visa,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
VZ,VZ,Verizon,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
WFC,WFC,Wells Fargo,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
WMT,WMT,Walmart,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
XOM,XOM,ExxonMobil,Energy,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
AAPL,AAPL,Apple,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
ABBV,ABBV,AbbVie,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
ABT,ABT,Abbott Laboratories,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
ACN,ACN,Accenture,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
ADBE,ADBE,Adobe,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
AIG,AIG,American International Group,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
AMD,AMD,AMD,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
AMGN,AMGN,Amgen,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
AMT,AMT,American Tower,Real Estate,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
AMZN,AMZN,Amazon,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
AVGO,AVGO,Broadcom,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
AXP,AXP,American Express,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
BA,BA,Boeing,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
BAC,BAC,Bank of America,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
BK,BK,BNY Mellon,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
BKNG,BKNG,Booking Holdings,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
BLK,BLK,BlackRock,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
BMY,BMY,Bristol Myers Squibb,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
BRK.B,BRK-B,Berkshire Hathaway (Class B),Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
C,C,Citigroup,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
CAT,CAT,Caterpillar,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
CHTR,CHTR,Charter Communications,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
CL,CL,Colgate-Palmolive,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
CMCSA,CMCSA,Comcast,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
COF,COF,Capital One,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
COP,COP,ConocoPhillips,Energy,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
COST,COST,Costco,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
CRM,CRM,Salesforce,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
CSCO,CSCO,Cisco,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
CVS,CVS,CVS Health,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
CVX,CVX,Chevron,Energy,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
DE,DE,Deere & Company,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
DHR,DHR,Danaher,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
DIS,DIS,Disney,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
DOW,DOW,Dow,Materials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
DUK,DUK,Duke Energy,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
EMR,EMR,Emerson,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
F,F,Ford,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
FDX,FDX,FedEx,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
GD,GD,General Dynamics,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
GE,GE,GE Aerospace,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
GILD,GILD,Gilead,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
GM,GM,General Motors,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
GOOG,GOOG,Alphabet (Class C),Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
GOOGL,GOOGL,Alphabet (Class A),Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
GS,GS,Goldman Sachs,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
HD,HD,Home Depot,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
HON,HON,Honeywell,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
IBM,IBM,IBM,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
INTC,INTC,Intel,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
INTU,INTU,Intuit,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
JNJ,JNJ,Johnson & Johnson,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
JPM,JPM,JPMorgan Chase,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
KHC,KHC,Kraft Heinz,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
KO,KO,Coca-Cola,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
LIN,LIN,Linde,Materials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
LLY,LLY,Lilly,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
LMT,LMT,Lockheed Martin,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
LOW,LOW,Lowe's,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
MA,MA,Mastercard,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
MCD,MCD,McDonald's,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
MDLZ,MDLZ,Mondelēz International,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
MDT,MDT,Medtronic,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
MET,MET,MetLife,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
META,META,Meta,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
MMM,MMM,3M,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
MO,MO,Altria,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
MRK,MRK,Merck,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
MS,MS,Morgan Stanley,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
MSFT,MSFT,Microsoft,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
NEE,NEE,NextEra Energy,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
NFLX,NFLX,Netflix,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
NKE,NKE,Nike,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
NVDA,NVDA,Nvidia,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
ORCL,ORCL,Oracle,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
PEP,PEP,PepsiCo,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
PFE,PFE,Pfizer,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
PG,PG,Procter & Gamble,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
PM,PM,Philip Morris International,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
PYPL,PYPL,PayPal,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
QCOM,QCOM,Qualcomm,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
RTX,RTX,RTX Corporation,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
SBUX,SBUX,Starbucks,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
SCHW,SCHW,Charles Schwab,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
SO,SO,Southern Company,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
SPG,SPG,Simon Property Group,Real Estate,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
T,T,AT&T,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
TGT,TGT,Target,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
TMO,TMO,Thermo Fisher Scientific,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
TMUS,TMUS,T-Mobile US,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
TSLA,TSLA,Tesla,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
TXN,TXN,Texas Instruments,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
UNH,UNH,UnitedHealth Group,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
UNP,UNP,Union Pacific,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
UPS,UPS,United Parcel Service,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
USB,USB,U.S. Bank,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
V,V,Visa,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
VZ,VZ,Verizon,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
WFC,WFC,Wells Fargo,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
WMT,WMT,Walmart,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
XOM,XOM,ExxonMobil,Energy,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-04-30,2024-05-30,2024-04-30,2024-04-03,1216980985
AAPL,AAPL,Apple,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
ABBV,ABBV,AbbVie,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
ABT,ABT,Abbott Laboratories,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
ACN,ACN,Accenture,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
ADBE,ADBE,Adobe,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
AIG,AIG,American International Group,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
AMD,AMD,AMD,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
AMGN,AMGN,Amgen,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
AMT,AMT,American Tower,Real Estate,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
AMZN,AMZN,Amazon,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
AVGO,AVGO,Broadcom,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
AXP,AXP,American Express,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
BA,BA,Boeing,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
BAC,BAC,Bank of America,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
BK,BK,BNY Mellon,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
BKNG,BKNG,Booking Holdings,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
BLK,BLK,BlackRock,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
BMY,BMY,Bristol Myers Squibb,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
BRK.B,BRK-B,Berkshire Hathaway (Class B),Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
C,C,Citigroup,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
CAT,CAT,Caterpillar,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
CHTR,CHTR,Charter Communications,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
CL,CL,Colgate-Palmolive,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
CMCSA,CMCSA,Comcast,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
COF,COF,Capital One,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
COP,COP,ConocoPhillips,Energy,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
COST,COST,Costco,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
CRM,CRM,Salesforce,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
CSCO,CSCO,Cisco,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
CVS,CVS,CVS Health,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
CVX,CVX,Chevron,Energy,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
DE,DE,Deere & Company,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
DHR,DHR,Danaher,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
DIS,DIS,Disney,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
DOW,DOW,Dow,Materials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
DUK,DUK,Duke Energy,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
EMR,EMR,Emerson,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
F,F,Ford,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
FDX,FDX,FedEx,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
GD,GD,General Dynamics,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
GE,GE,GE Aerospace,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
GILD,GILD,Gilead,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
GM,GM,General Motors,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
GOOG,GOOG,Alphabet (Class C),Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
GOOGL,GOOGL,Alphabet (Class A),Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
GS,GS,Goldman Sachs,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
HD,HD,Home Depot,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
HON,HON,Honeywell,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
IBM,IBM,IBM,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
INTC,INTC,Intel,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
INTU,INTU,Intuit,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
JNJ,JNJ,Johnson & Johnson,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
JPM,JPM,JPMorgan Chase,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
KHC,KHC,Kraft Heinz,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-05-31,2024-06-29,2024-05-31,2024-05-16,1224150188
