Symbol,Name,Sector,YahooTicker,SnapshotDate,RevisionDate,OldId
CMCSA,Comcast,Communication Services,CMCSA,2022-07-31,2022-06-09,1092242052
COF,Capital One,Financials,COF,2022-07-31,2022-06-09,1092242052
COP,ConocoPhillips,Energy,COP,2022-07-31,2022-06-09,1092242052
COST,Costco,Consumer Staples,COST,2022-07-31,2022-06-09,1092242052
CRM,Salesforce,Information Technology,CRM,2022-07-31,2022-06-09,1092242052
CSCO,Cisco,Information Technology,CSCO,2022-07-31,2022-06-09,1092242052
CVS,CVS Health,Health Care,CVS,2022-07-31,2022-06-09,1092242052
CVX,Chevron,Energy,CVX,2022-07-31,2022-06-09,1092242052
DD,DuPont,Materials,DD,2022-07-31,2022-06-09,1092242052
DHR,Danaher,Health Care,DHR,2022-07-31,2022-06-09,1092242052
DIS,Disney,Communication Services,DIS,2022-07-31,2022-06-09,1092242052
DOW,Dow,Materials,DOW,2022-07-31,2022-06-09,1092242052
DUK,Duke Energy,Utilities,DUK,2022-07-31,2022-06-09,1092242052
EMR,Emerson,Industrials,EMR,2022-07-31,2022-06-09,1092242052
EXC,Exelon,Utilities,EXC,2022-07-31,2022-06-09,1092242052
F,Ford,Consumer Discretionary,F,2022-07-31,2022-06-09,1092242052
FDX,FedEx,Industrials,FDX,2022-07-31,2022-06-09,1092242052
GD,General Dynamics,Industrials,GD,2022-07-31,2022-06-09,1092242052
GE,GE,Industrials,GE,2022-07-31,2022-06-09,1092242052
GILD,Gilead,Health Care,GILD,2022-07-31,2022-06-09,1092242052
GM,GM,Consumer Discretionary,GM,2022-07-31,2022-06-09,1092242052
GOOG,Alphabet (Class C),Communication Services,GOOG,2022-07-31,2022-06-09,1092242052
GOOGL,Alphabet (Class A),Communication Services,GOOGL,2022-07-31,2022-06-09,1092242052
GS,Goldman Sachs,Financials,GS,2022-07-31,2022-06-09,1092242052
HD,Home Depot,Consumer Discretionary,HD,2022-07-31,2022-06-09,1092242052
HON,Honeywell,Industrials,HON,2022-07-31,2022-06-09,1092242052
IBM,IBM,Information Technology,IBM,2022-07-31,2022-06-09,1092242052
INTC,Intel,Information Technology,INTC,2022-07-31,2022-06-09,1092242052
JNJ,Johnson & Johnson,Health Care,JNJ,2022-07-31,2022-06-09,1092242052
JPM,JPMorgan Chase,Financials,JPM,2022-07-31,2022-06-09,1092242052
KHC,Kraft Heinz,Consumer Staples,KHC,2022-07-31,2022-06-09,1092242052
KO,Coca-Cola,Consumer Staples,KO,2022-07-31,2022-06-09,1092242052
LIN,Linde,Materials,LIN,2022-07-31,2022-06-09,1092242052
LLY,Lilly,Health Care,LLY,2022-07-31,2022-06-09,1092242052
LMT,Lockheed Martin,Industrials,LMT,2022-07-31,2022-06-09,1092242052
LOW,Lowe's,Consumer Discretionary,LOW,2022-07-31,2022-06-09,1092242052
MA,Mastercard,Information Technology,MA,2022-07-31,2022-06-09,1092242052
MCD,McDonald's,Consumer Discretionary,MCD,2022-07-31,2022-06-09,1092242052
MDLZ,Mondelēz International,Consumer Staples,MDLZ,2022-07-31,2022-06-09,1092242052
MDT,Medtronic,Health Care,MDT,2022-07-31,2022-06-09,1092242052
MET,MetLife,Financials,MET,2022-07-31,2022-06-09,1092242052
META,Meta,Communication Services,META,2022-07-31,2022-06-09,1092242052
MMM,3M,Industrials,MMM,2022-07-31,2022-06-09,1092242052
MO,Altria,Consumer Staples,MO,2022-07-31,2022-06-09,1092242052
MRK,Merck,Health Care,MRK,2022-07-31,2022-06-09,1092242052
MS,Morgan Stanley,Financials,MS,2022-07-31,2022-06-09,1092242052
MSFT,Microsoft,Information Technology,MSFT,2022-07-31,2022-06-09,1092242052
NEE,NextEra Energy,Utilities,NEE,2022-07-31,2022-06-09,1092242052
NFLX,Netflix,Communication Services,NFLX,2022-07-31,2022-06-09,1092242052
NKE,Nike,Consumer Discretionary,NKE,2022-07-31,2022-06-09,1092242052
NVDA,Nvidia,Information Technology,NVDA,2022-07-31,2022-06-09,1092242052
ORCL,Oracle,Information Technology,ORCL,2022-07-31,2022-06-09,1092242052
PEP,PepsiCo,Consumer Staples,PEP,2022-07-31,2022-06-09,1092242052
PFE,Pfizer,Health Care,PFE,2022-07-31,2022-06-09,1092242052
PG,Procter & Gamble,Consumer Staples,PG,2022-07-31,2022-06-09,1092242052
PM,Philip Morris International,Consumer Staples,PM,2022-07-31,2022-06-09,1092242052
PYPL,PayPal,Information Technology,PYPL,2022-07-31,2022-06-09,1092242052
QCOM,Qualcomm,Information Technology,QCOM,2022-07-31,2022-06-09,1092242052
RTX,Raytheon Technologies,Industrials,RTX,2022-07-31,2022-06-09,1092242052
SBUX,Starbucks,Consumer Discretionary,SBUX,2022-07-31,2022-06-09,1092242052
SCHW,Charles Schwab,Financials,SCHW,2022-07-31,2022-06-09,1092242052
SO,Southern Company,Utilities,SO,2022-07-31,2022-06-09,1092242052
SPG,Simon,Real Estate,SPG,2022-07-31,2022-06-09,1092242052
T,AT&T,Communication Services,T,2022-07-31,2022-06-09,1092242052
TGT,Target,Consumer Discretionary,TGT,2022-07-31,2022-06-09,1092242052
TMO,Thermo Fisher Scientific,Health Care,TMO,2022-07-31,2022-06-09,1092242052
TMUS,T-Mobile,Communication Services,TMUS,2022-07-31,2022-06-09,1092242052
TSLA,Tesla,Consumer Discretionary,TSLA,2022-07-31,2022-06-09,1092242052
TXN,Texas Instruments,Information Technology,TXN,2022-07-31,2022-06-09,1092242052
UNH,UnitedHealth,Health Care,UNH,2022-07-31,2022-06-09,1092242052
UNP,Union Pacific,Industrials,UNP,2022-07-31,2022-06-09,1092242052
UPS,United Parcel Service,Industrials,UPS,2022-07-31,2022-06-09,1092242052
USB,U.S. Bank,Financials,USB,2022-07-31,2022-06-09,1092242052
V,Visa,Information Technology,V,2022-07-31,2022-06-09,1092242052
VZ,Verizon,Communication Services,VZ,2022-07-31,2022-06-09,1092242052
WBA,Walgreens Boots Alliance,Consumer Staples,WBA,2022-07-31,2022-06-09,1092242052
WFC,Wells Fargo,Financials,WFC,2022-07-31,2022-06-09,1092242052
WMT,Walmart,Consumer Staples,WMT,2022-07-31,2022-06-09,1092242052
XOM,ExxonMobil,Energy,XOM,2022-07-31,2022-06-09,1092242052
AAPL,Apple,Information Technology,AAPL,2022-08-31,2022-08-11,1103798869
ABBV,AbbVie,Health Care,ABBV,2022-08-31,2022-08-11,1103798869
ABT,Abbott,Health Care,ABT,2022-08-31,2022-08-11,1103798869
ACN,Accenture,Information Technology,ACN,2022-08-31,2022-08-11,1103798869
ADBE,Adobe,Information Technology,ADBE,2022-08-31,2022-08-11,1103798869
AIG,AIG,Financials,AIG,2022-08-31,2022-08-11,1103798869
AMGN,Amgen,Health Care,AMGN,2022-08-31,2022-08-11,1103798869
AMT,American Tower,Real Estate,AMT,2022-08-31,2022-08-11,1103798869
AMZN,Amazon,Consumer Discretionary,AMZN,2022-08-31,2022-08-11,1103798869
AVGO,Broadcom,Information Technology,AVGO,2022-08-31,2022-08-11,1103798869
AXP,American Express,Financials,AXP,2022-08-31,2022-08-11,1103798869
BA,Boeing,Industrials,BA,2022-08-31,2022-08-11,1103798869
BAC,Bank of America,Financials,BAC,2022-08-31,2022-08-11,1103798869
BK,BNY Mellon,Financials,BK,2022-08-31,2022-08-11,1103798869
BKNG,Booking Holdings,Consumer Discretionary,BKNG,2022-08-31,2022-08-11,1103798869
BLK,BlackRock,Financials,BLK,2022-08-31,2022-08-11,1103798869
BMY,Bristol Myers Squibb,Health Care,BMY,2022-08-31,2022-08-11,1103798869
BRK.B,Berkshire Hathaway,Financials,BRK-B,2022-08-31,2022-08-11,1103798869
C,Citigroup,Financials,C,2022-08-31,2022-08-11,1103798869
CAT,Caterpillar,Industrials,CAT,2022-08-31,2022-08-11,1103798869
CHTR,Charter Communications,Communication Services,CHTR,2022-08-31,2022-08-11,1103798869
CL,Colgate-Palmolive,Consumer Staples,CL,2022-08-31,2022-08-11,1103798869
CMCSA,Comcast,Communication Services,CMCSA,2022-08-31,2022-08-11,1103798869
COF,Capital One,Financials,COF,2022-08-31,2022-08-11,1103798869
COP,ConocoPhillips,Energy,COP,2022-08-31,2022-08-11,1103798869
COST,Costco,Consumer Staples,COST,2022-08-31,2022-08-11,1103798869
CRM,Salesforce,Information Technology,CRM,2022-08-31,2022-08-11,1103798869
CSCO,Cisco,Information Technology,CSCO,2022-08-31,2022-08-11,1103798869
CVS,CVS Health,Health Care,CVS,2022-08-31,2022-08-11,1103798869
CVX,Chevron,Energy,CVX,2022-08-31,2022-08-11,1103798869
DD,DuPont,Materials,DD,2022-08-31,2022-08-11,1103798869
DHR,Danaher,Health Care,DHR,2022-08-31,2022-08-11,1103798869
DIS,Disney,Communication Services,DIS,2022-08-31,2022-08-11,1103798869
DOW,Dow,Materials,DOW,2022-08-31,2022-08-11,1103798869
DUK,Duke Energy,Utilities,DUK,2022-08-31,2022-08-11,1103798869
EMR,Emerson,Industrials,EMR,2022-08-31,2022-08-11,1103798869
EXC,Exelon,Utilities,EXC,2022-08-31,2022-08-11,1103798869
F,Ford,Consumer Discretionary,F,2022-08-31,2022-08-11,1103798869
FDX,FedEx,Industrials,FDX,2022-08-31,2022-08-11,1103798869
GD,General Dynamics,Industrials,GD,2022-08-31,2022-08-11,1103798869
GE,GE,Industrials,GE,2022-08-31,2022-08-11,1103798869
GILD,Gilead,Health Care,GILD,2022-08-31,2022-08-11,1103798869
GM,GM,Consumer Discretionary,GM,2022-08-31,2022-08-11,1103798869
GOOG,Alphabet (Class C),Communication Services,GOOG,2022-08-31,2022-08-11,1103798869
GOOGL,Alphabet (Class A),Communication Services,GOOGL,2022-08-31,2022-08-11,1103798869
GS,Goldman Sachs,Financials,GS,2022-08-31,2022-08-11,1103798869
HD,Home Depot,Consumer Discretionary,HD,2022-08-31,2022-08-11,1103798869
HON,Honeywell,Industrials,HON,2022-08-31,2022-08-11,1103798869
IBM,IBM,Information Technology,IBM,2022-08-31,2022-08-11,1103798869
INTC,Intel,Information Technology,INTC,2022-08-31,2022-08-11,1103798869
JNJ,Johnson & Johnson,Health Care,JNJ,2022-08-31,2022-08-11,1103798869
JPM,JPMorgan Chase,Financials,JPM,2022-08-31,2022-08-11,1103798869
KHC,Kraft Heinz,Consumer Staples,KHC,2022-08-31,2022-08-11,1103798869
KO,Coca-Cola,Consumer Staples,KO,2022-08-31,2022-08-11,1103798869
LIN,Linde,Materials,LIN,2022-08-31,2022-08-11,1103798869
LLY,Lilly,Health Care,LLY,2022-08-31,2022-08-11,1103798869
LMT,Lockheed Martin,Industrials,LMT,2022-08-31,2022-08-11,1103798869
LOW,Lowe's,Consumer Discretionary,LOW,2022-08-31,2022-08-11,1103798869
MA,Mastercard,Information Technology,MA,2022-08-31,2022-08-11,1103798869
MCD,McDonald's,Consumer Discretionary,MCD,2022-08-31,2022-08-11,1103798869
MDLZ,Mondelēz International,Consumer Staples,MDLZ,2022-08-31,2022-08-11,1103798869
MDT,Medtronic,Health Care,MDT,2022-08-31,2022-08-11,1103798869
MET,MetLife,Financials,MET,2022-08-31,2022-08-11,1103798869
META,Meta,Communication Services,META,2022-08-31,2022-08-11,1103798869
MMM,3M,Industrials,MMM,2022-08-31,2022-08-11,1103798869
MO,Altria,Consumer Staples,MO,2022-08-31,2022-08-11,1103798869
MRK,Merck,Health Care,MRK,2022-08-31,2022-08-11,1103798869
MS,Morgan Stanley,Financials,MS,2022-08-31,2022-08-11,1103798869
MSFT,Microsoft,Information Technology,MSFT,2022-08-31,2022-08-11,1103798869
NEE,NextEra Energy,Utilities,NEE,2022-08-31,2022-08-11,1103798869
NFLX,Netflix,Communication Services,NFLX,2022-08-31,2022-08-11,1103798869
NKE,Nike,Consumer Discretionary,NKE,2022-08-31,2022-08-11,1103798869
NVDA,Nvidia,Information Technology,NVDA,2022-08-31,2022-08-11,1103798869
ORCL,Oracle,Information Technology,ORCL,2022-08-31,2022-08-11,1103798869
PEP,PepsiCo,Consumer Staples,PEP,2022-08-31,2022-08-11,1103798869
PFE,Pfizer,Health Care,PFE,2022-08-31,2022-08-11,1103798869
PG,Procter & Gamble,Consumer Staples,PG,2022-08-31,2022-08-11,1103798869
PM,Philip Morris International,Consumer Staples,PM,2022-08-31,2022-08-11,1103798869
PYPL,PayPal,Information Technology,PYPL,2022-08-31,2022-08-11,1103798869
QCOM,Qualcomm,Information Technology,QCOM,2022-08-31,2022-08-11,1103798869
RTX,Raytheon Technologies,Industrials,RTX,2022-08-31,2022-08-11,1103798869
SBUX,Starbucks,Consumer Discretionary,SBUX,2022-08-31,2022-08-11,1103798869
SCHW,Charles Schwab,Financials,SCHW,2022-08-31,2022-08-11,1103798869
SO,Southern Company,Utilities,SO,2022-08-31,2022-08-11,1103798869
SPG,Simon,Real Estate,SPG,2022-08-31,2022-08-11,1103798869
T,AT&T,Communication Services,T,2022-08-31,2022-08-11,1103798869
TGT,Target,Consumer Discretionary,TGT,2022-08-31,2022-08-11,1103798869
TMO,Thermo Fisher Scientific,Health Care,TMO,2022-08-31,2022-08-11,1103798869
TMUS,T-Mobile,Communication Services,TMUS,2022-08-31,2022-08-11,1103798869
TSLA,Tesla,Consumer Discretionary,TSLA,2022-08-31,2022-08-11,1103798869
TXN,Texas Instruments,Information Technology,TXN,2022-08-31,2022-08-11,1103798869
UNH,UnitedHealth,Health Care,UNH,2022-08-31,2022-08-11,1103798869
UNP,Union Pacific,Industrials,UNP,2022-08-31,2022-08-11,1103798869
UPS,United Parcel Service,Industrials,UPS,2022-08-31,2022-08-11,1103798869
USB,U.S. Bank,Financials,USB,2022-08-31,2022-08-11,1103798869
V,Visa,Information Technology,V,2022-08-31,2022-08-11,1103798869
VZ,Verizon,Communication Services,VZ,2022-08-31,2022-08-11,1103798869
WBA,Walgreens Boots Alliance,Consumer Staples,WBA,2022-08-31,2022-08-11,1103798869
WFC,Wells Fargo,Financials,WFC,2022-08-31,2022-08-11,1103798869
WMT,Walmart,Consumer Staples,WMT,2022-08-31,2022-08-11,1103798869
XOM,ExxonMobil,Energy,XOM,2022-08-31,2022-08-11,1103798869
AAPL,Apple,Information Technology,AAPL,2022-09-30,2022-09-19,1111043381
ABBV,AbbVie,Health Care,ABBV,2022-09-30,2022-09-19,1111043381
ABT,Abbott,Health Care,ABT,2022-09-30,2022-09-19,1111043381
ACN,Accenture,Information Technology,ACN,2022-09-30,2022-09-19,1111043381
ADBE,Adobe,Information Technology,ADBE,2022-09-30,2022-09-19,1111043381
AIG,American International Group,Financials,AIG,2022-09-30,2022-09-19,1111043381
AMD,Advanced Micro Devices,Information Technology,AMD,2022-09-30,2022-09-19,1111043381
AMGN,Amgen,Health Care,AMGN,2022-09-30,2022-09-19,1111043381
AMT,American Tower,Real Estate,AMT,2022-09-30,2022-09-19,1111043381
AMZN,Amazon,Consumer Discretionary,AMZN,2022-09-30,2022-09-19,1111043381
AVGO,Broadcom,Information Technology,AVGO,2022-09-30,2022-09-19,1111043381
AXP,American Express,Financials,AXP,2022-09-30,2022-09-19,1111043381
BA,Boeing,Industrials,BA,2022-09-30,2022-09-19,1111043381
BAC,Bank of America,Financials,BAC,2022-09-30,2022-09-19,1111043381
BK,BNY Mellon,Financials,BK,2022-09-30,2022-09-19,1111043381
BKNG,Booking Holdings,Consumer Discretionary,BKNG,2022-09-30,2022-09-19,1111043381
BLK,BlackRock,Financials,BLK,2022-09-30,2022-09-19,1111043381
BMY,Bristol Myers Squibb,Health Care,BMY,2022-09-30,2022-09-19,1111043381
BRK.B,Berkshire Hathaway,Financials,BRK-B,2022-09-30,2022-09-19,1111043381
C,Citigroup,Financials,C,2022-09-30,2022-09-19,1111043381
CAT,Caterpillar,Industrials,CAT,2022-09-30,2022-09-19,1111043381
CHTR,Charter Communications,Communication Services,CHTR,2022-09-30,2022-09-19,1111043381
CL,Colgate-Palmolive,Consumer Staples,CL,2022-09-30,2022-09-19,1111043381
CMCSA,Comcast,Communication Services,CMCSA,2022-09-30,2022-09-19,1111043381
COF,Capital One,Financials,COF,2022-09-30,2022-09-19,1111043381
COP,ConocoPhillips,Energy,COP,2022-09-30,2022-09-19,1111043381
COST,Costco,Consumer Staples,COST,2022-09-30,2022-09-19,1111043381
CRM,Salesforce,Information Technology,CRM,2022-09-30,2022-09-19,1111043381
CSCO,Cisco,Information Technology,CSCO,2022-09-30,2022-09-19,1111043381
CVS,CVS Health,Health Care,CVS,2022-09-30,2022-09-19,1111043381
CVX,Chevron,Energy,CVX,2022-09-30,2022-09-19,1111043381
DHR,Danaher,Health Care,DHR,2022-09-30,2022-09-19,1111043381
DIS,Disney,Communication Services,DIS,2022-09-30,2022-09-19,1111043381
DOW,Dow,Materials,DOW,2022-09-30,2022-09-19,1111043381
DUK,Duke Energy,Utilities,DUK,2022-09-30,2022-09-19,1111043381
EMR,Emerson,Industrials,EMR,2022-09-30,2022-09-19,1111043381
EXC,Exelon,Utilities,EXC,2022-09-30,2022-09-19,1111043381
F,Ford,Consumer Discretionary,F,2022-09-30,2022-09-19,1111043381
FDX,FedEx,Industrials,FDX,2022-09-30,2022-09-19,1111043381
GD,General Dynamics,Industrials,GD,2022-09-30,2022-09-19,1111043381
GE,GE,Industrials,GE,2022-09-30,2022-09-19,1111043381
GILD,Gilead,Health Care,GILD,2022-09-30,2022-09-19,1111043381
GM,GM,Consumer Discretionary,GM,2022-09-30,2022-09-19,1111043381
GOOG,Alphabet (Class C),Communication Services,GOOG,2022-09-30,2022-09-19,1111043381
GOOGL,Alphabet (Class A),Communication Services,GOOGL,2022-09-30,2022-09-19,1111043381
GS,Goldman Sachs,Financials,GS,2022-09-30,2022-09-19,1111043381
HD,Home Depot,Consumer Discretionary,HD,2022-09-30,2022-09-19,1111043381
HON,Honeywell,Industrials,HON,2022-09-30,2022-09-19,1111043381
IBM,IBM,Information Technology,IBM,2022-09-30,2022-09-19,1111043381
INTC,Intel,Information Technology,INTC,2022-09-30,2022-09-19,1111043381
JNJ,Johnson & Johnson,Health Care,JNJ,2022-09-30,2022-09-19,1111043381
JPM,JPMorgan Chase,Financials,JPM,2022-09-30,2022-09-19,1111043381
KHC,Kraft Heinz,Consumer Staples,KHC,2022-09-30,2022-09-19,1111043381
KO,Coca-Cola,Consumer Staples,KO,2022-09-30,2022-09-19,1111043381
LIN,Linde,Materials,LIN,2022-09-30,2022-09-19,1111043381
LLY,Lilly,Health Care,LLY,2022-09-30,2022-09-19,1111043381
LMT,Lockheed Martin,Industrials,LMT,2022-09-30,2022-09-19,1111043381
LOW,Lowe's,Consumer Discretionary,LOW,2022-09-30,2022-09-19,1111043381
MA,Mastercard,Information Technology,MA,2022-09-30,2022-09-19,1111043381
MCD,McDonald's,Consumer Discretionary,MCD,2022-09-30,2022-09-19,1111043381
MDLZ,Mondelēz International,Consumer Staples,MDLZ,2022-09-30,2022-09-19,1111043381
MDT,Medtronic,Health Care,MDT,2022-09-30,2022-09-19,1111043381
MET,MetLife,Financials,MET,2022-09-30,2022-09-19,1111043381
META,Meta,Communication Services,META,2022-09-30,2022-09-19,1111043381
MMM,3M,Industrials,MMM,2022-09-30,2022-09-19,1111043381
MO,Altria,Consumer Staples,MO,2022-09-30,2022-09-19,1111043381
MRK,Merck,Health Care,MRK,2022-09-30,2022-09-19,1111043381
MS,Morgan Stanley,Financials,MS,2022-09-30,2022-09-19,1111043381
MSFT,Microsoft,Information Technology,MSFT,2022-09-30,2022-09-19,1111043381
NEE,NextEra Energy,Utilities,NEE,2022-09-30,2022-09-19,1111043381
NFLX,Netflix,Communication Services,NFLX,2022-09-30,2022-09-19,1111043381
NKE,Nike,Consumer Discretionary,NKE,2022-09-30,2022-09-19,1111043381
NVDA,Nvidia,Information Technology,NVDA,2022-09-30,2022-09-19,1111043381
ORCL,Oracle,Information Technology,ORCL,2022-09-30,2022-09-19,1111043381
PEP,PepsiCo,Consumer Staples,PEP,2022-09-30,2022-09-19,1111043381
PFE,Pfizer,Health Care,PFE,2022-09-30,2022-09-19,1111043381
PG,Procter & Gamble,Consumer Staples,PG,2022-09-30,2022-09-19,1111043381
PM,Philip Morris International,Consumer Staples,PM,2022-09-30,2022-09-19,1111043381
PYPL,PayPal,Information Technology,PYPL,2022-09-30,2022-09-19,1111043381
QCOM,Qualcomm,Information Technology,QCOM,2022-09-30,2022-09-19,1111043381
RTX,Raytheon Technologies,Industrials,RTX,2022-09-30,2022-09-19,1111043381
SBUX,Starbucks,Consumer Discretionary,SBUX,2022-09-30,2022-09-19,1111043381
SCHW,Charles Schwab,Financials,SCHW,2022-09-30,2022-09-19,1111043381
SO,Southern Company,Utilities,SO,2022-09-30,2022-09-19,1111043381
SPG,Simon,Real Estate,SPG,2022-09-30,2022-09-19,1111043381
T,AT&T,Communication Services,T,2022-09-30,2022-09-19,1111043381
TGT,Target,Consumer Discretionary,TGT,2022-09-30,2022-09-19,1111043381
TMO,Thermo Fisher Scientific,Health Care,TMO,2022-09-30,2022-09-19,1111043381
TMUS,T-Mobile,Communication Services,TMUS,2022-09-30,2022-09-19,1111043381
TSLA,Tesla,Consumer Discretionary,TSLA,2022-09-30,2022-09-19,1111043381
TXN,Texas Instruments,Information Technology,TXN,2022-09-30,2022-09-19,1111043381
UNH,UnitedHealth,Health Care,UNH,2022-09-30,2022-09-19,1111043381
UNP,Union Pacific,Industrials,UNP,2022-09-30,2022-09-19,1111043381
UPS,United Parcel Service,Industrials,UPS,2022-09-30,2022-09-19,1111043381
USB,U.S. Bank,Financials,USB,2022-09-30,2022-09-19,1111043381
V,Visa,Information Technology,V,2022-09-30,2022-09-19,1111043381
VZ,Verizon,Communication Services,VZ,2022-09-30,2022-09-19,1111043381
WBA,Walgreens Boots Alliance,Consumer Staples,WBA,2022-09-30,2022-09-19,1111043381
WFC,Wells Fargo,Financials,WFC,2022-09-30,2022-09-19,1111043381
WMT,Walmart,Consumer Staples,WMT,2022-09-30,2022-09-19,1111043381
XOM,ExxonMobil,Energy,XOM,2022-09-30,2022-09-19,1111043381
AAPL,Apple,Information Technology,AAPL,2022-10-31,2022-09-19,1111043381
ABBV,AbbVie,Health Care,ABBV,2022-10-31,2022-09-19,1111043381
ABT,Abbott,Health Care,ABT,2022-10-31,2022-09-19,1111043381
ACN,Accenture,Information Technology,ACN,2022-10-31,2022-09-19,1111043381
ADBE,Adobe,Information Technology,ADBE,2022-10-31,2022-09-19,1111043381
AIG,American International Group,Financials,AIG,2022-10-31,2022-09-19,1111043381
AMD,Advanced Micro Devices,Information Technology,AMD,2022-10-31,2022-09-19,1111043381
AMGN,Amgen,Health Care,AMGN,2022-10-31,2022-09-19,1111043381
AMT,American Tower,Real Estate,AMT,2022-10-31,2022-09-19,1111043381
AMZN,Amazon,Consumer Discretionary,AMZN,2022-10-31,2022-09-19,1111043381
AVGO,Broadcom,Information Technology,AVGO,2022-10-31,2022-09-19,1111043381
AXP,American Express,Financials,AXP,2022-10-31,2022-09-19,1111043381
BA,Boeing,Industrials,BA,2022-10-31,2022-09-19,1111043381
BAC,Bank of America,Financials,BAC,2022-10-31,2022-09-19,1111043381
BK,BNY Mellon,Financials,BK,2022-10-31,2022-09-19,1111043381
BKNG,Booking Holdings,Consumer Discretionary,BKNG,2022-10-31,2022-09-19,1111043381
BLK,BlackRock,Financials,BLK,2022-10-31,2022-09-19,1111043381
BMY,Bristol Myers Squibb,Health Care,BMY,2022-10-31,2022-09-19,1111043381
BRK.B,Berkshire Hathaway,Financials,BRK-B,2022-10-31,2022-09-19,1111043381
C,Citigroup,Financials,C,2022-10-31,2022-09-19,1111043381
CAT,Caterpillar,Industrials,CAT,2022-10-31,2022-09-19,1111043381
CHTR,Charter Communications,Communication Services,CHTR,2022-10-31,2022-09-19,1111043381
CL,Colgate-Palmolive,Consumer Staples,CL,2022-10-31,2022-09-19,1111043381
